ix,iy,x_m,y_m,depth_m,seabed_z_m
90,137,-4.1103740542757805,354.44367799326324,8.624172579522195,-8.624172579522195
91,137,5.162962546472613,354.44367799326324,8.585258420118528,-8.585258420118528
92,137,14.43629914722112,354.44367799326324,8.54692642129127,-8.54692642129127
93,137,23.7096357479694,354.44367799326324,8.509238957387891,-8.509238957387891
94,137,32.98297234871791,354.44367799326324,8.471551493484515,-8.471551493484515
95,137,42.25630894946619,354.44367799326324,8.43547958528466,-8.43547958528466
96,137,51.529645550214696,354.44367799326324,8.401604832841596,-8.401604832841596
97,137,60.8029821509632,354.44367799326324,8.36773008039853,-8.36773008039853
98,137,70.0763187517116,354.44367799326324,8.335296976240553,-8.335296976240553
99,137,79.34965535245999,354.44367799326324,8.30528846238022,-8.30528846238022
100,137,88.62299195320838,354.44367799326324,8.275279948519891,-8.275279948519891
101,137,97.89632855395689,354.44367799326324,8.245757659688119,-8.245757659688119
102,137,107.16966515470517,354.44367799326324,8.217259002495416,-8.217259002495416
103,137,116.44300175545368,354.44367799326324,8.188760345302713,-8.188760345302713
104,137,125.71633835620196,354.44367799326324,8.160071776678885,-8.160071776678885
105,137,134.98967495695047,354.44367799326324,8.130872821083909,-8.130872821083909
106,137,144.26301155769886,354.44367799326324,8.101673865488932,-8.101673865488932
107,137,153.53634815844737,354.44367799326324,8.072292372604256,-8.072292372604256
108,137,162.80968475919565,354.44367799326324,8.042264978540638,-8.042264978540638
109,137,172.08302135994415,354.44367799326324,8.012237584477022,-8.012237584477022
110,137,181.35635796069243,354.44367799326324,7.9822678256805,-7.9822678256805
111,137,190.62969456144106,354.44367799326324,7.952580479692749,-7.952580479692749
112,137,199.90303116218956,354.44367799326324,7.9228931337049975,-7.9228931337049975
113,137,209.17636776293784,354.44367799326324,7.893281549622231,-7.893281549622231
114,137,218.44970436368635,354.44367799326324,7.864232768262218,-7.864232768262218
115,137,227.72304096443463,354.44367799326324,7.835183986902203,-7.835183986902203
116,137,236.99637756518314,354.44367799326324,7.806094976757296,-7.806094976757296
117,137,246.26971416593142,354.44367799326324,7.776452820820118,-7.776452820820118
118,137,255.54305076667993,354.44367799326324,7.746810664882939,-7.746810664882939
119,137,264.8163873674282,354.44367799326324,7.717138765024292,-7.717138765024292
120,137,274.0897239681767,354.44367799326324,7.685741717720504,-7.685741717720504
121,137,283.363060568925,354.44367799326324,7.654344670416713,-7.654344670416713
122,137,292.6363971696735,354.44367799326324,7.622947623112923,-7.622947623112923
123,137,301.909733770422,354.44367799326324,7.590405021240577,-7.590405021240577
124,137,311.1830703711703,354.44367799326324,7.557822224471089,-7.557822224471089
125,137,320.4564069719188,354.44367799326324,7.5252394277016,-7.5252394277016
126,137,329.7297435726673,354.44367799326324,7.493184549958438,-7.493184549958438
127,137,339.0030801734156,354.44367799326324,7.461178553606603,-7.461178553606603
128,137,348.2764167741641,354.44367799326324,7.429172557254767,-7.429172557254767
129,137,357.5497533749126,354.44367799326324,7.398347212099681,-7.398347212099681
130,137,366.8230899756609,354.44367799326324,7.367707067132321,-7.367707067132321
131,137,376.0964265764094,354.44367799326324,7.3370669221649605,-7.3370669221649605
132,137,385.36976317715767,354.44367799326324,7.306511510651352,-7.306511510651352
133,137,394.6430997779062,354.44367799326324,7.2759755172208935,-7.2759755172208935
134,137,403.91643637865445,354.44367799326324,7.245439523790435,-7.245439523790435
135,137,413.18977297940296,354.44367799326324,7.213609163087418,-7.213609163087418
136,137,422.46310958015124,354.44367799326324,7.18137611034405,-7.18137611034405
137,137,431.73644618089975,354.44367799326324,7.14914305760068,-7.14914305760068
138,137,441.00978278164825,354.44367799326324,7.115747775451676,-7.115747775451676
139,137,450.28311938239676,354.44367799326324,7.081882067114678,-7.081882067114678
140,137,459.55645598314504,354.44367799326324,7.04801635877768,-7.04801635877768
141,137,468.82979258389355,354.44367799326324,7.0145640345338345,-7.0145640345338345
142,137,478.10312918464183,354.44367799326324,6.981323702132631,-6.981323702132631
143,137,487.37646578539034,354.44367799326324,6.948083369731428,-6.948083369731428
144,137,496.6498023861386,354.44367799326324,6.916481031517011,-6.916481031517011
145,137,505.9231389868871,354.44367799326324,6.885925189588598,-6.885925189588598
146,137,515.1964755876356,354.44367799326324,6.855369347660183,-6.855369347660183
147,137,524.4698121883839,354.44367799326324,6.825998330242826,-6.825998330242826
148,137,533.7431487891324,354.44367799326324,6.797560810925091,-6.797560810925091
149,137,543.0164853898807,354.44367799326324,6.7691232916073565,-6.7691232916073565
150,137,552.2898219906292,354.44367799326324,6.7404202966153886,-6.7404202966153886
151,137,561.5631585913775,354.44367799326324,6.711460675138332,-6.711460675138332
152,137,570.836495192126,354.44367799326324,6.682501053661273,-6.682501053661273
153,137,580.1098317928745,354.44367799326324,6.652573834310533,-6.652573834310533
154,137,589.383168393623,354.44367799326324,6.621499832294687,-6.621499832294687
155,137,598.6565049943713,354.44367799326324,6.590425830278842,-6.590425830278842
156,137,607.9298415951198,354.44367799326324,6.559092837737637,-6.559092837737637
157,137,617.2031781958681,354.44367799326324,6.527382150680288,-6.527382150680288
158,137,626.4765147966166,354.44367799326324,6.495671463622938,-6.495671463622938
159,137,635.7498513973649,354.44367799326324,6.46473851773986,-6.46473851773986
160,137,645.0231879981131,354.44367799326324,6.435212913029279,-6.435212913029279
161,137,654.2965245988619,354.44367799326324,6.405687308318694,-6.405687308318694
162,137,663.5698611996102,354.44367799326324,6.376985058399224,-6.376985058399224
163,137,672.8431978003584,354.44367799326324,6.350158227726176,-6.350158227726176
164,137,682.1165344011072,354.44367799326324,6.323331397053127,-6.323331397053127
165,137,691.3898710018555,354.44367799326324,6.2964606821116735,-6.2964606821116735
166,137,700.6632076026037,354.44367799326324,6.269461239982897,-6.269461239982897
167,137,709.9365442033522,354.44367799326324,6.24246179785412,-6.24246179785412
168,137,719.2098808041007,354.44367799326324,6.214821050733796,-6.214821050733796
169,137,728.4832174048493,354.44367799326324,6.184668525729915,-6.184668525729915
170,137,737.7565540055975,354.44367799326324,6.154516000726035,-6.154516000726035
171,137,747.0298906063458,354.44367799326324,6.124048680136989,-6.124048680136989
172,137,756.3032272070946,354.44367799326324,6.0918324951859,-6.0918324951859
173,137,765.5765638078428,354.44367799326324,6.059616310234812,-6.059616310234812
174,137,774.8499004085911,354.44367799326324,6.027745452042201,-6.027745452042201
175,137,784.1232370093394,354.44367799326324,5.998924980216112,-5.998924980216112
176,137,793.3965736100881,354.44367799326324,5.9701045083900235,-5.9701045083900235
177,137,802.6699102108364,354.44367799326324,5.941739830599082,-5.941739830599082
178,137,811.9432468115847,354.44367799326324,5.921883308130871,-5.921883308130871
179,137,821.2165834123334,354.44367799326324,5.902026785662659,-5.902026785662659
180,137,830.4899200130817,354.44367799326324,5.882170263194448,-5.882170263194448
0,138,-838.7106681216333,362.93492021548695,8.694431334612066,-8.694431334612066
1,138,-829.4373315208849,362.93492021548695,8.728705796709388,-8.728705796709388
2,138,-820.1639949201365,362.93492021548695,8.762980258806712,-8.762980258806712
3,138,-810.890658319388,362.93492021548695,8.797254720904034,-8.797254720904034
4,138,-801.6173217186396,362.93492021548695,8.84046667926703,-8.84046667926703
5,138,-792.3439851178912,362.93492021548695,8.884157432072826,-8.884157432072826
6,138,-783.0706485171428,362.93492021548695,8.927848184878625,-8.927848184878625
7,138,-773.7973119163944,362.93492021548695,8.969569639789349,-8.969569639789349
8,138,-764.5239753156459,362.93492021548695,9.011068155315725,-9.011068155315725
9,138,-755.2506387148975,362.93492021548695,9.0525666708421,-9.0525666708421
10,138,-745.9773021141491,362.93492021548695,9.086635921886902,-9.086635921886902
11,138,-736.7039655134007,362.93492021548695,9.11936790532502,-9.11936790532502
12,138,-727.4306289126523,362.93492021548695,9.152099888763136,-9.152099888763136
13,138,-718.1572923119038,362.93492021548695,9.179766698622823,-9.179766698622823
14,138,-708.8839557111554,362.93492021548695,9.20614027267525,-9.20614027267525
15,138,-699.610619110407,362.93492021548695,9.232513846727677,-9.232513846727677
16,138,-690.3372825096586,362.93492021548695,9.258788281357903,-9.258788281357903
17,138,-681.0639459089102,362.93492021548695,9.28502891845783,-9.28502891845783
18,138,-671.7906093081617,362.93492021548695,9.31126955555776,-9.31126955555776
19,138,-662.5172727074133,362.93492021548695,9.339216047174144,-9.339216047174144
20,138,-653.2439361066649,362.93492021548695,9.36791145052946,-9.36791145052946
21,138,-643.9705995059165,362.93492021548695,9.396606853884776,-9.396606853884776
22,138,-634.6972629051681,362.93492021548695,9.424986158078658,-9.424986158078658
23,138,-625.4239263044196,362.93492021548695,9.453190775893857,-9.453190775893857
24,138,-616.1505897036712,362.93492021548695,9.481395393709052,-9.481395393709052
25,138,-606.8772531029229,362.93492021548695,9.506980785846219,-9.506980785846219
26,138,-597.6039165021745,362.93492021548695,9.530770137518452,-9.530770137518452
27,138,-588.3305799014261,362.93492021548695,9.554559489190684,-9.554559489190684
28,138,-579.0572433006776,362.93492021548695,9.57593873241315,-9.57593873241315
29,138,-569.7839066999292,362.93492021548695,9.59528444663113,-9.59528444663113
30,138,-560.5105700991808,362.93492021548695,9.61463016084911,-9.61463016084911
31,138,-551.2372334984324,362.93492021548695,9.63363298691463,-9.63363298691463
32,138,-541.963896897684,362.93492021548695,9.6522811010983,-9.6522811010983
33,138,-532.6905602969355,362.93492021548695,9.670929215281966,-9.670929215281966
34,138,-523.4172236961872,362.93492021548695,9.690776467867027,-9.690776467867027
35,138,-514.1438870954387,362.93492021548695,9.7121457038077,-9.7121457038077
36,138,-504.8705504946903,362.93492021548695,9.733514939748375,-9.733514939748375
37,138,-495.59721389394184,362.93492021548695,9.755833477947718,-9.755833477947718
38,138,-486.32387729319345,362.93492021548695,9.779637880551942,-9.779637880551942
39,138,-477.050540692445,362.93492021548695,9.803442283156166,-9.803442283156166
40,138,-467.77720409169666,362.93492021548695,9.826693572819845,-9.826693572819845
41,138,-458.50386749094815,362.93492021548695,9.848866292249468,-9.848866292249468
42,138,-449.23053089019976,362.93492021548695,9.87103901167909,-9.87103901167909
43,138,-439.9571942894513,362.93492021548695,9.891111459465286,-9.891111459465286
44,138,-430.6838576887029,362.93492021548695,9.905995000838313,-9.905995000838313
45,138,-421.4105210879545,362.93492021548695,9.920878542211339,-9.920878542211339
46,138,-412.13718448720607,362.93492021548695,9.932952104561437,-9.932952104561437
47,138,-402.8638478864577,362.93492021548695,9.93599359148071,-9.93599359148071
48,138,-393.5905112857093,362.93492021548695,9.939035078399979,-9.939035078399979
49,138,-384.31717468496083,362.93492021548695,9.939642559833162,-9.939642559833162
50,138,-375.04383808421244,362.93492021548695,9.929628926417973,-9.929628926417973
51,138,-365.77050148346405,362.93492021548695,9.919615293002781,-9.919615293002781
52,138,-356.49716488271565,362.93492021548695,9.908205660822201,-9.908205660822201
53,138,-347.2238282819672,362.93492021548695,9.887896536512246,-9.887896536512246
54,138,-337.9504916812188,362.93492021548695,9.86758741220229,-9.86758741220229
55,138,-328.6771550804704,362.93492021548695,9.846818757006334,-9.846818757006334
56,138,-319.40381847972185,362.93492021548695,9.821087168241545,-9.821087168241545
57,138,-310.13048187897346,362.93492021548695,9.795355579476755,-9.795355579476755
58,138,-300.85714527822506,362.93492021548695,9.76956732525318,-9.76956732525318
59,138,-291.58380867747667,362.93492021548695,9.742164105454135,-9.742164105454135
60,138,-282.3104720767283,362.93492021548695,9.714760885655092,-9.714760885655092
61,138,-273.0371354759799,362.93492021548695,9.687357665856046,-9.687357665856046
62,138,-263.7637988752315,362.93492021548695,9.658920127744528,-9.658920127744528
63,138,-254.49046227448298,362.93492021548695,9.630464756558657,-9.630464756558657
64,138,-245.21712567373459,362.93492021548695,9.602009385372785,-9.602009385372785
65,138,-235.9437890729862,362.93492021548695,9.570925135442232,-9.570925135442232
66,138,-226.6704524722378,362.93492021548695,9.539649694330247,-9.539649694330247
67,138,-217.3971158714894,362.93492021548695,9.508374253218264,-9.508374253218264
68,138,-208.123779270741,362.93492021548695,9.473217489367988,-9.473217489367988
69,138,-198.8504426699925,362.93492021548695,9.437538239764482,-9.437538239764482
70,138,-189.5771060692441,362.93492021548695,9.401858990160976,-9.401858990160976
71,138,-180.30376946849572,362.93492021548695,9.363060412675118,-9.363060412675118
72,138,-171.03043286774732,362.93492021548695,9.323625237662252,-9.323625237662252
73,138,-161.75709626699881,362.93492021548695,9.284190062649385,-9.284190062649385
74,138,-152.48375966625042,362.93492021548695,9.243948840304164,-9.243948840304164
75,138,-143.21042306550203,362.93492021548695,9.203479821973712,-9.203479821973712
76,138,-133.93708646475363,362.93492021548695,9.163010803643258,-9.163010803643258
77,138,-124.66374986400513,362.93492021548695,9.123755957519595,-9.123755957519595
78,138,-115.39041326325673,362.93492021548695,9.084952896403108,-9.084952896403108
79,138,-106.11707666250834,362.93492021548695,9.046149835286622,-9.046149835286622
80,138,-96.84374006176006,362.93492021548695,9.008835533511308,-9.008835533511308
81,138,-87.57040346101155,362.93492021548695,8.972228392423052,-8.972228392423052
82,138,-78.29706686026304,362.93492021548695,8.935621251334796,-8.935621251334796
83,138,-69.02373025951476,362.93492021548695,8.899255643661565,-8.899255643661565
84,138,-59.75039365876626,362.93492021548695,8.863033650451323,-8.863033650451323
85,138,-50.47705705801786,362.93492021548695,8.82681165724108,-8.82681165724108
86,138,-41.203720457269355,362.93492021548695,8.789656027410592,-8.789656027410592
87,138,-31.930383856521075,362.93492021548695,8.751813900065219,-8.751813900065219
88,138,-22.657047255772568,362.93492021548695,8.713971772719844,-8.713971772719844
89,138,-13.383710655024288,362.93492021548695,8.675408653003682,-8.675408653003682
90,138,-4.1103740542757805,362.93492021548695,8.636194314371966,-8.636194314371966
91,138,5.162962546472613,362.93492021548695,8.59697997574025,-8.59697997574025
92,138,14.43629914722112,362.93492021548695,8.558375339022255,-8.558375339022255
93,138,23.7096357479694,362.93492021548695,8.52044572942302,-8.52044572942302
94,138,32.98297234871791,362.93492021548695,8.482516119823787,-8.482516119823787
95,138,42.25630894946619,362.93492021548695,8.446227418778566,-8.446227418778566
96,138,51.529645550214696,362.93492021548695,8.412170353366797,-8.412170353366797
97,138,60.8029821509632,362.93492021548695,8.378113287955028,-8.378113287955028
98,138,70.0763187517116,362.93492021548695,8.345494788295102,-8.345494788295102
99,138,79.34965535245999,362.93492021548695,8.315295694672367,-8.315295694672367
100,138,88.62299195320838,362.93492021548695,8.285096601049633,-8.285096601049633
101,138,97.89632855395689,362.93492021548695,8.255361117111708,-8.255361117111708
102,138,107.16966515470517,362.93492021548695,8.226601653562858,-8.226601653562858
103,138,116.44300175545368,362.93492021548695,8.197842190014006,-8.197842190014006
104,138,125.71633835620196,362.93492021548695,8.168876262674093,-8.168876262674093
105,138,134.98967495695047,362.93492021548695,8.139355463895694,-8.139355463895694
106,138,144.26301155769886,362.93492021548695,8.109834665117294,-8.109834665117294
107,138,153.53634815844737,362.93492021548695,8.08013432935423,-8.08013432935423
108,138,162.80968475919565,362.93492021548695,8.049798708876196,-8.049798708876196
109,138,172.08302135994415,362.93492021548695,8.019463088398162,-8.019463088398162
110,138,181.35635796069243,362.93492021548695,7.989199412346071,-7.989199412346071
111,138,190.62969456144106,362.93492021548695,7.959288263981117,-7.959288263981117
112,138,199.90303116218956,362.93492021548695,7.9293771156161625,-7.9293771156161625
113,138,209.17636776293784,362.93492021548695,7.899552108813491,-7.899552108813491
114,138,218.44970436368635,362.93492021548695,7.870367010759204,-7.870367010759204
115,138,227.72304096443463,362.93492021548695,7.8411819127049185,-7.8411819127049185
116,138,236.99637756518314,362.93492021548695,7.811958685942225,-7.811958685942225
117,138,246.26971416593142,362.93492021548695,7.782211189438934,-7.782211189438934
118,138,255.54305076667993,362.93492021548695,7.752463692935644,-7.752463692935644
119,138,264.8163873674282,362.93492021548695,7.722686255317539,-7.722686255317539
120,138,274.0897239681767,362.93492021548695,7.691172233040242,-7.691172233040242
121,138,283.363060568925,362.93492021548695,7.659658210762944,-7.659658210762944
122,138,292.6363971696735,362.93492021548695,7.628144188485646,-7.628144188485646
123,138,301.909733770422,362.93492021548695,7.595503089694324,-7.595503089694324
124,138,311.1830703711703,362.93492021548695,7.562822444358651,-7.562822444358651
125,138,320.4564069719188,362.93492021548695,7.530141799022978,-7.530141799022978
126,138,329.7297435726673,362.93492021548695,7.498084012720108,-7.498084012720108
127,138,339.0030801734156,362.93492021548695,7.466083898549908,-7.466083898549908
128,138,348.2764167741641,362.93492021548695,7.434083784379705,-7.434083784379705
129,138,357.5497533749126,362.93492021548695,7.403408957241785,-7.403408957241785
130,138,366.8230899756609,362.93492021548695,7.3729420182657925,-7.3729420182657925
131,138,376.0964265764094,362.93492021548695,7.342475079289798,-7.342475079289798
132,138,385.36976317715767,362.93492021548695,7.312223943249208,-7.312223943249208
133,138,394.6430997779062,362.93492021548695,7.282022262047979,-7.282022262047979
134,138,403.91643637865445,362.93492021548695,7.25182058084675,-7.25182058084675
135,138,413.18977297940296,362.93492021548695,7.220402180951009,-7.220402180951009
136,138,422.46310958015124,362.93492021548695,7.188605246350309,-7.188605246350309
137,138,431.73644618089975,362.93492021548695,7.156808311749606,-7.156808311749606
138,138,441.00978278164825,362.93492021548695,7.123870523587618,-7.123870523587618
139,138,450.28311938239676,362.93492021548695,7.090470961365112,-7.090470961365112
140,138,459.55645598314504,362.93492021548695,7.057071399142604,-7.057071399142604
141,138,468.82979258389355,362.93492021548695,7.0240590851106806,-7.0240590851106806
142,138,478.10312918464183,362.93492021548695,6.9912453598944415,-6.9912453598944415
143,138,487.37646578539034,362.93492021548695,6.9584316346782025,-6.9584316346782025
144,138,496.6498023861386,362.93492021548695,6.9271919646812705,-6.9271919646812705
145,138,505.9231389868871,362.93492021548695,6.896957941074451,-6.896957941074451
146,138,515.1964755876356,362.93492021548695,6.866723917467632,-6.866723917467632
147,138,524.4698121883839,362.93492021548695,6.837596495629977,-6.837596495629977
148,138,533.7431487891324,362.93492021548695,6.809340941852874,-6.809340941852874
149,138,543.0164853898807,362.93492021548695,6.781085388075772,-6.781085388075772
150,138,552.2898219906292,362.93492021548695,6.752506904118414,-6.752506904118414
151,138,561.5631585913775,362.93492021548695,6.723616254320142,-6.723616254320142
152,138,570.836495192126,362.93492021548695,6.69472560452187,-6.69472560452187
153,138,580.1098317928745,362.93492021548695,6.664848888978434,-6.664848888978434
154,138,589.383168393623,362.93492021548695,6.633803502922213,-6.633803502922213
155,138,598.6565049943713,362.93492021548695,6.602758116865991,-6.602758116865991
156,138,607.9298415951198,362.93492021548695,6.571457690013202,-6.571457690013202
157,138,617.2031781958681,362.93492021548695,6.5397853286654195,-6.5397853286654195
158,138,626.4765147966166,362.93492021548695,6.508112967317638,-6.508112967317638
159,138,635.7498513973649,362.93492021548695,6.477211743479019,-6.477211743479019
160,138,645.0231879981131,362.93492021548695,6.447705911323649,-6.447705911323649
161,138,654.2965245988619,362.93492021548695,6.418200079168275,-6.418200079168275
162,138,663.5698611996102,362.93492021548695,6.3894851500395085,-6.3894851500395085
163,138,672.8431978003584,362.93492021548695,6.362571722249119,-6.362571722249119
164,138,682.1165344011072,362.93492021548695,6.335658294458728,-6.335658294458728
165,138,691.3898710018555,362.93492021548695,6.308657371788627,-6.308657371788627
166,138,700.6632076026037,362.93492021548695,6.281399797471375,-6.281399797471375
167,138,709.9365442033522,362.93492021548695,6.254142223154121,-6.254142223154121
168,138,719.2098808041007,362.93492021548695,6.226214128333975,-6.226214128333975
169,138,728.4832174048493,362.93492021548695,6.195659828210827,-6.195659828210827
170,138,737.7565540055975,362.93492021548695,6.165105528087681,-6.165105528087681
171,138,747.0298906063458,362.93492021548695,6.134231932032478,-6.134231932032478
172,138,756.3032272070946,362.93492021548695,6.1015844696880706,-6.1015844696880706
173,138,765.5765638078428,362.93492021548695,6.068937007343664,-6.068937007343664
174,138,774.8499004085911,362.93492021548695,6.036644276945857,-6.036644276945857
175,138,784.1232370093394,362.93492021548695,6.007485012076334,-6.007485012076334
176,138,793.3965736100881,362.93492021548695,5.97832574720681,-5.97832574720681
177,138,802.6699102108364,362.93492021548695,5.9496295812692885,-5.9496295812692885
178,138,811.9432468115847,362.93492021548695,5.929577928729119,-5.929577928729119
179,138,821.2165834123334,362.93492021548695,5.909526276188949,-5.909526276188949
180,138,830.4899200130817,362.93492021548695,5.889474623648779,-5.889474623648779
0,139,-838.7106681216333,371.4261624377107,8.609372392244174,-8.609372392244174
1,139,-829.4373315208849,371.4261624377107,8.645422928122596,-8.645422928122596
2,139,-820.1639949201365,371.4261624377107,8.68147346400102,-8.68147346400102
3,139,-810.890658319388,371.4261624377107,8.717523999879441,-8.717523999879441
4,139,-801.6173217186396,371.4261624377107,8.762894028437461,-8.762894028437461
5,139,-792.3439851178912,371.4261624377107,8.808763315531888,-8.808763315531888
6,139,-783.0706485171428,371.4261624377107,8.854632602626314,-8.854632602626314
7,139,-773.7973119163944,371.4261624377107,8.898313971142064,-8.898313971142064
8,139,-764.5239753156459,371.4261624377107,8.941747650762116,-8.941747650762116
9,139,-755.2506387148975,371.4261624377107,8.985181330382167,-8.985181330382167
10,139,-745.9773021141491,371.4261624377107,9.020735228357362,-9.020735228357362
11,139,-736.7039655134007,371.4261624377107,9.054870765636482,-9.054870765636482
12,139,-727.4306289126523,371.4261624377107,9.0890063029156,-9.0890063029156
13,139,-718.1572923119038,371.4261624377107,9.117870050802148,-9.117870050802148
14,139,-708.8839557111554,371.4261624377107,9.145387809907616,-9.145387809907616
15,139,-699.610619110407,371.4261624377107,9.172905569013082,-9.172905569013082
16,139,-690.3372825096586,371.4261624377107,9.200473323829407,-9.200473323829407
17,139,-681.0639459089102,371.4261624377107,9.228058122638064,-9.228058122638064
18,139,-671.7906093081617,371.4261624377107,9.255642921446722,-9.255642921446722
19,139,-662.5172727074133,371.4261624377107,9.285172903413532,-9.285172903413532
20,139,-653.2439361066649,371.4261624377107,9.315556868230262,-9.315556868230262
21,139,-643.9705995059165,371.4261624377107,9.34594083304699,-9.34594083304699
22,139,-634.6972629051681,371.4261624377107,9.376060384498773,-9.376060384498773
23,139,-625.4239263044196,371.4261624377107,9.406033812775195,-9.406033812775195
24,139,-616.1505897036712,371.4261624377107,9.436007241051612,-9.436007241051612
25,139,-606.8772531029229,371.4261624377107,9.46322914336221,-9.46322914336221
26,139,-597.6039165021745,371.4261624377107,9.488564285010526,-9.488564285010526
27,139,-588.3305799014261,371.4261624377107,9.513899426658844,-9.513899426658844
28,139,-579.0572433006776,371.4261624377107,9.536720318385132,-9.536720318385132
29,139,-569.7839066999292,371.4261624377107,9.55741981173971,-9.55741981173971
30,139,-560.5105700991808,371.4261624377107,9.57811930509429,-9.57811930509429
31,139,-551.2372334984324,371.4261624377107,9.598546158349276,-9.598546158349276
32,139,-541.963896897684,371.4261624377107,9.618690970121929,-9.618690970121929
33,139,-532.6905602969355,371.4261624377107,9.638835781894581,-9.638835781894581
34,139,-523.4172236961872,371.4261624377107,9.660369563093692,-9.660369563093692
35,139,-514.1438870954387,371.4261624377107,9.683666267026386,-9.683666267026386
36,139,-504.8705504946903,371.4261624377107,9.706962970959076,-9.706962970959076
37,139,-495.59721389394184,371.4261624377107,9.731363674151243,-9.731363674151243
38,139,-486.32387729319345,371.4261624377107,9.75749237618433,-9.75749237618433
39,139,-477.050540692445,371.4261624377107,9.783621078217418,-9.783621078217418
40,139,-467.77720409169666,371.4261624377107,9.809221243857348,-9.809221243857348
41,139,-458.50386749094815,371.4261624377107,9.833790763530619,-9.833790763530619
42,139,-449.23053089019976,371.4261624377107,9.858360283203885,-9.858360283203885
43,139,-439.9571942894513,371.4261624377107,9.880739744890224,-9.880739744890224
44,139,-430.6838576887029,371.4261624377107,9.897708475079453,-9.897708475079453
45,139,-421.4105210879545,371.4261624377107,9.914677205268678,-9.914677205268678
46,139,-412.13718448720607,371.4261624377107,9.9287093078403,-9.9287093078403
47,139,-402.8638478864577,371.4261624377107,9.933302250212488,-9.933302250212488
48,139,-393.5905112857093,371.4261624377107,9.937895192584671,-9.937895192584671
49,139,-384.31717468496083,371.4261624377107,9.93996181966767,-9.93996181966767
50,139,-375.04383808421244,371.4261624377107,9.931004525488763,-9.931004525488763
51,139,-365.77050148346405,371.4261624377107,9.922047231309854,-9.922047231309854
52,139,-356.49716488271565,371.4261624377107,9.911658508321745,-9.911658508321745
53,139,-347.2238282819672,371.4261624377107,9.892144426674967,-9.892144426674967
54,139,-337.9504916812188,371.4261624377107,9.872630345028192,-9.872630345028192
55,139,-328.6771550804704,371.4261624377107,9.852654203639503,-9.852654203639503
56,139,-319.40381847972185,371.4261624377107,9.827687817038194,-9.827687817038194
57,139,-310.13048187897346,371.4261624377107,9.802721430436884,-9.802721430436884
58,139,-300.85714527822506,371.4261624377107,9.77769898804076,-9.77769898804076
59,139,-291.58380867747667,371.4261624377107,9.751078955492417,-9.751078955492417
60,139,-282.3104720767283,371.4261624377107,9.724458922944075,-9.724458922944075
61,139,-273.0371354759799,371.4261624377107,9.697838890395733,-9.697838890395733
62,139,-263.7637988752315,371.4261624377107,9.670065096372962,-9.670065096372962
63,139,-254.49046227448298,371.4261624377107,9.642271409910975,-9.642271409910975
64,139,-245.21712567373459,371.4261624377107,9.61447772344899,-9.61447772344899
65,139,-235.9437890729862,371.4261624377107,9.583796980085449,-9.583796980085449
66,139,-226.6704524722378,371.4261624377107,9.552906268947247,-9.552906268947247
67,139,-217.3971158714894,371.4261624377107,9.522015557809048,-9.522015557809048
68,139,-208.123779270741,371.4261624377107,9.48699621828736,-9.48699621828736
69,139,-198.8504426699925,371.4261624377107,9.45142110186789,-9.45142110186789
70,139,-189.5771060692441,371.4261624377107,9.415845985448424,-9.415845985448424
71,139,-180.30376946849572,371.4261624377107,9.377040660071636,-9.377040660071636
72,139,-171.03043286774732,371.4261624377107,9.337576108377029,-9.337576108377029
73,139,-161.75709626699881,371.4261624377107,9.298111556682422,-9.298111556682422
74,139,-152.48375966625042,371.4261624377107,9.25785441814093,-9.25785441814093
75,139,-143.21042306550203,371.4261624377107,9.217373287664447,-9.217373287664447
76,139,-133.93708646475363,371.4261624377107,9.176892157187964,-9.176892157187964
77,139,-124.66374986400513,371.4261624377107,9.137657497741811,-9.137657497741811
78,139,-115.39041326325673,371.4261624377107,9.098886641469733,-9.098886641469733
79,139,-106.11707666250834,371.4261624377107,9.060115785197656,-9.060115785197656
80,139,-96.84374006176006,371.4261624377107,9.022804289000558,-9.022804289000558
81,139,-87.57040346101155,371.4261624377107,8.986185988839075,-8.986185988839075
82,139,-78.29706686026304,371.4261624377107,8.949567688677597,-8.949567688677597
83,139,-69.02373025951476,371.4261624377107,8.913106642392464,-8.913106642392464
84,139,-59.75039365876626,371.4261624377107,8.876739098412191,-8.876739098412191
85,139,-50.47705705801786,371.4261624377107,8.840371554431918,-8.840371554431918
86,139,-41.203720457269355,371.4261624377107,8.802992969903867,-8.802992969903867
87,139,-31.930383856521075,371.4261624377107,8.764870973208337,-8.764870973208337
88,139,-22.657047255772568,371.4261624377107,8.726748976512802,-8.726748976512802
89,139,-13.383710655024288,371.4261624377107,8.687881974269764,-8.687881974269764
90,139,-4.1103740542757805,371.4261624377107,8.648342063790269,-8.648342063790269
91,139,5.162962546472613,371.4261624377107,8.608802153310771,-8.608802153310771
92,139,14.43629914722112,371.4261624377107,8.569895829322823,-8.569895829322823
93,139,23.7096357479694,371.4261624377107,8.531690976093369,-8.531690976093369
94,139,32.98297234871791,371.4261624377107,8.493486122863917,-8.493486122863917
95,139,42.25630894946619,371.4261624377107,8.456953454338025,-8.456953454338025
96,139,51.529645550214696,371.4261624377107,8.422694957008975,-8.422694957008975
97,139,60.8029821509632,371.4261624377107,8.388436459679927,-8.388436459679927
98,139,70.0763187517116,371.4261624377107,8.355622030406188,-8.355622030406188
99,139,79.34965535245999,371.4261624377107,8.325236261043653,-8.325236261043653
